dateUploaded,description,geo_status,hashtags,imgId,positionInStatus,searchTermUsed,url,user_id,user_name
Wed Jun 20 00:17:31 +0000 2018,RT @FOX29philly: Underwater video shows whale shark near St. Pete Beach https://t.co/lD73WoUhDr https://t.co/l5dSydOgRN,,[],1009209813383958529,1,Whale Shark,http://pbs.twimg.com/media/DgFu-m6W0AEJpO_.jpg,785231424664309760,Deplorable Rocky🎸 🇺🇸   A hot spark of divinity
Wed Jun 20 00:15:00 +0000 2018,Underwater video shows whale shark near St. Pete Beach https://t.co/lD73WoUhDr https://t.co/l5dSydOgRN,,[],1009209813383958529,1,Whale Shark,http://pbs.twimg.com/media/DgFu-m6W0AEJpO_.jpg,14787713,FOX 29
Wed Jun 20 00:14:45 +0000 2018,RT @welcomet0nature: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/DyPb2dwzcf,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,930226625580601344,Lindsay Ward ♎️
Wed Jun 20 00:11:45 +0000 2018,RT @zooanimalspics: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/Hbbr8Qz75E,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,766087955584782336,Yurima Santos
Wed Jun 20 00:10:01 +0000 2018,RT @zooanimalspics: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/Hbbr8Qz75E,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,783677214940401664,The Pink Pig
Wed Jun 20 00:06:27 +0000 2018,RT @welcomet0nature: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/DyPb2dwzcf,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,924829876296626176,yura
Wed Jun 20 00:05:46 +0000 2018,RT @zooanimalspics: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/Hbbr8Qz75E,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,1000379821,Alberto de Lucía
Wed Jun 20 00:02:53 +0000 2018,RT @anyuk29: UCC 2018 when Yoojin put flower crown on Hyunsik shark or whale? Lol https://t.co/SjLq6tRj0t,,[],1007995087253458949,1,Whale Shark,http://pbs.twimg.com/ext_tw_video_thumb/1007995087253458949/pu/img/uf5zzC8JuoLI6wdU.jpg,1257656809,임현식🐺Immanuel
Tue Jun 19 23:55:11 +0000 2018,RT @welcomet0nature: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/DyPb2dwzcf,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,585449610,Bellz Webster
Tue Jun 19 23:52:24 +0000 2018,RT @zooanimalspics: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/Hbbr8Qz75E,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,106590340,Angela Farias
Tue Jun 19 23:44:34 +0000 2018,RT @zooanimalspics: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/Hbbr8Qz75E,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,386294234,MaríaMasGuasare
Tue Jun 19 23:44:32 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238650171393,1,Whale Shark,http://pbs.twimg.com/media/DgFlXE9WkAEcqu2.jpg,867072487342968832,irumas amano
Tue Jun 19 23:44:32 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238633394177,2,Whale Shark,http://pbs.twimg.com/media/DgFlXE5WkAE_W9e.jpg,867072487342968832,irumas amano
Tue Jun 19 23:44:32 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238675402752,3,Whale Shark,http://pbs.twimg.com/media/DgFlXFDXkAAVZVB.jpg,867072487342968832,irumas amano
Tue Jun 19 23:44:32 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238696325120,4,Whale Shark,http://pbs.twimg.com/media/DgFlXFIW0AACf7O.jpg,867072487342968832,irumas amano
Tue Jun 19 23:38:54 +0000 2018,RT @imagesl12: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/adRcrqW2gm,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,279715685,carlos arturo muñoz
Tue Jun 19 23:28:37 +0000 2018,RT @zooanimalspics: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/Hbbr8Qz75E,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,4810360658,Bettybheart
Tue Jun 19 23:26:57 +0000 2018,RT @zooanimalspics: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/Hbbr8Qz75E,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,885708677935529984,Tx Girl 19
Tue Jun 19 23:21:32 +0000 2018,RT @zooanimalspics: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/Hbbr8Qz75E,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,748075774893162496,Dave Burton
Tue Jun 19 23:21:26 +0000 2018,RT @rilakkuma_gyr: おさんぽ？ https://t.co/0ZjYJ8U0VD,,[],1009208713045893120,1,Whale Shark,http://pbs.twimg.com/media/DgFt-j1UYAAj-i2.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 23:19:55 +0000 2018,RT @zooanimalspics: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/Hbbr8Qz75E,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,882234701485756417,ヨリ
Tue Jun 19 23:16:41 +0000 2018,RT @welcomet0nature: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/DyPb2dwzcf,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,3366082289,Dr. Tweet
Tue Jun 19 23:15:24 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238650171393,1,Whale Shark,http://pbs.twimg.com/media/DgFlXE9WkAEcqu2.jpg,42873277,24時間 Ghosterella
Tue Jun 19 23:15:24 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238633394177,2,Whale Shark,http://pbs.twimg.com/media/DgFlXE5WkAE_W9e.jpg,42873277,24時間 Ghosterella
Tue Jun 19 23:15:24 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238675402752,3,Whale Shark,http://pbs.twimg.com/media/DgFlXFDXkAAVZVB.jpg,42873277,24時間 Ghosterella
Tue Jun 19 23:15:24 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238696325120,4,Whale Shark,http://pbs.twimg.com/media/DgFlXFIW0AACf7O.jpg,42873277,24時間 Ghosterella
Tue Jun 19 23:14:46 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238650171393,1,Whale Shark,http://pbs.twimg.com/media/DgFlXE9WkAEcqu2.jpg,2356781732,❤️💛💙 The Beard @ MFF
Tue Jun 19 23:14:46 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238633394177,2,Whale Shark,http://pbs.twimg.com/media/DgFlXE5WkAE_W9e.jpg,2356781732,❤️💛💙 The Beard @ MFF
Tue Jun 19 23:14:46 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238675402752,3,Whale Shark,http://pbs.twimg.com/media/DgFlXFDXkAAVZVB.jpg,2356781732,❤️💛💙 The Beard @ MFF
Tue Jun 19 23:14:46 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238696325120,4,Whale Shark,http://pbs.twimg.com/media/DgFlXFIW0AACf7O.jpg,2356781732,❤️💛💙 The Beard @ MFF
Tue Jun 19 23:13:14 +0000 2018,RT @welcomet0nature: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/DyPb2dwzcf,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,954293784,blueturismo
Tue Jun 19 23:05:33 +0000 2018,RT @imagesl12: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/adRcrqW2gm,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,2493766128,スイート藤原@相互フォロー
Tue Jun 19 23:05:30 +0000 2018,Magical in #Dhiffushi #WhaleSharkInn  #Maldives  https://t.co/m1iZa8TJ3M https://t.co/IZlBcWG94G,,"[{u'tag': u'Dhiffushi'}, {u'tag': u'WhaleSharkInn'}, {u'tag': u'Maldives'}]",1009210591045537793,1,Whale Shark,http://pbs.twimg.com/media/DgFvr37U0AELgVv.jpg,783447854002024449,Maldives Hotels
Tue Jun 19 23:04:35 +0000 2018,RT @welcomet0nature: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/DyPb2dwzcf,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,1500045830,Mirna Y. Aragón Sánc
Tue Jun 19 23:02:01 +0000 2018,RT @zooanimalspics: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/Hbbr8Qz75E,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,897318501605548034,Shailesh shelar
Tue Jun 19 23:00:31 +0000 2018,RT @welcomet0nature: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/DyPb2dwzcf,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,603963962,@tampanancy9
Tue Jun 19 22:59:42 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238650171393,1,Whale Shark,http://pbs.twimg.com/media/DgFlXE9WkAEcqu2.jpg,839364638529597440,M A N U A L @ Japan 🇯🇵
Tue Jun 19 22:59:42 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238633394177,2,Whale Shark,http://pbs.twimg.com/media/DgFlXE5WkAE_W9e.jpg,839364638529597440,M A N U A L @ Japan 🇯🇵
Tue Jun 19 22:59:42 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238675402752,3,Whale Shark,http://pbs.twimg.com/media/DgFlXFDXkAAVZVB.jpg,839364638529597440,M A N U A L @ Japan 🇯🇵
Tue Jun 19 22:59:42 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238696325120,4,Whale Shark,http://pbs.twimg.com/media/DgFlXFIW0AACf7O.jpg,839364638529597440,M A N U A L @ Japan 🇯🇵
Tue Jun 19 22:52:36 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238650171393,1,Whale Shark,http://pbs.twimg.com/media/DgFlXE9WkAEcqu2.jpg,2373348447,mrlpepe123🌐
Tue Jun 19 22:52:36 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238633394177,2,Whale Shark,http://pbs.twimg.com/media/DgFlXE5WkAE_W9e.jpg,2373348447,mrlpepe123🌐
Tue Jun 19 22:52:36 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238675402752,3,Whale Shark,http://pbs.twimg.com/media/DgFlXFDXkAAVZVB.jpg,2373348447,mrlpepe123🌐
Tue Jun 19 22:52:36 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238696325120,4,Whale Shark,http://pbs.twimg.com/media/DgFlXFIW0AACf7O.jpg,2373348447,mrlpepe123🌐
Tue Jun 19 22:51:07 +0000 2018,RT @zooanimalspics: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/Hbbr8Qz75E,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,737094374014652420,🌻🌼CAROL🌼🌻
Tue Jun 19 22:38:35 +0000 2018,RT @welcomet0nature: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/DyPb2dwzcf,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,2265469721,nouvalie
Tue Jun 19 22:37:56 +0000 2018,RT @welcomet0nature: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/DyPb2dwzcf,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,407439896,Fox Editor
Tue Jun 19 22:35:28 +0000 2018,RT @zooanimalspics: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/Hbbr8Qz75E,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,313311468,Chet
Tue Jun 19 22:34:32 +0000 2018,RT @twi_yon: 【ふんぱつ】にとりささみ『ふしぎねこのきゅーちゃん』 https://t.co/oDowuYkXHL #ツイ4 https://t.co/meSsoy1ZEj,,[{u'tag': u'ツイ4'}],1009194185369370624,1,Whale Shark,http://pbs.twimg.com/media/DgFgw8BUwAAOP6J.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 22:34:25 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238650171393,1,Whale Shark,http://pbs.twimg.com/media/DgFlXE9WkAEcqu2.jpg,26813241,"Ellie, PNW shepherd mom"
Tue Jun 19 22:34:25 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238633394177,2,Whale Shark,http://pbs.twimg.com/media/DgFlXE5WkAE_W9e.jpg,26813241,"Ellie, PNW shepherd mom"
Tue Jun 19 22:34:25 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238675402752,3,Whale Shark,http://pbs.twimg.com/media/DgFlXFDXkAAVZVB.jpg,26813241,"Ellie, PNW shepherd mom"
Tue Jun 19 22:34:25 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238696325120,4,Whale Shark,http://pbs.twimg.com/media/DgFlXFIW0AACf7O.jpg,26813241,"Ellie, PNW shepherd mom"
Tue Jun 19 22:34:05 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238650171393,1,Whale Shark,http://pbs.twimg.com/media/DgFlXE9WkAEcqu2.jpg,611990428,Furry Jesus
Tue Jun 19 22:34:05 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238633394177,2,Whale Shark,http://pbs.twimg.com/media/DgFlXE5WkAE_W9e.jpg,611990428,Furry Jesus
Tue Jun 19 22:34:05 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238675402752,3,Whale Shark,http://pbs.twimg.com/media/DgFlXFDXkAAVZVB.jpg,611990428,Furry Jesus
Tue Jun 19 22:34:05 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238696325120,4,Whale Shark,http://pbs.twimg.com/media/DgFlXFIW0AACf7O.jpg,611990428,Furry Jesus
Tue Jun 19 22:32:32 +0000 2018,RT @welcomet0nature: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/DyPb2dwzcf,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,2848231906,The Reverend
Tue Jun 19 22:31:44 +0000 2018,RT @welcomet0nature: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/DyPb2dwzcf,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,761658226656022528,СветаМира
Tue Jun 19 22:30:54 +0000 2018,RT @imagesl12: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/adRcrqW2gm,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,4795383840,かずえ
Tue Jun 19 22:27:54 +0000 2018,RT @zooanimalspics: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/Hbbr8Qz75E,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,762122448380633088,マリア
Tue Jun 19 22:25:12 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238650171393,1,Whale Shark,http://pbs.twimg.com/media/DgFlXE9WkAEcqu2.jpg,4789857693,Sab
Tue Jun 19 22:25:12 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238633394177,2,Whale Shark,http://pbs.twimg.com/media/DgFlXE5WkAE_W9e.jpg,4789857693,Sab
Tue Jun 19 22:25:12 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238675402752,3,Whale Shark,http://pbs.twimg.com/media/DgFlXFDXkAAVZVB.jpg,4789857693,Sab
Tue Jun 19 22:25:12 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238696325120,4,Whale Shark,http://pbs.twimg.com/media/DgFlXFIW0AACf7O.jpg,4789857693,Sab
Tue Jun 19 22:22:11 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238650171393,1,Whale Shark,http://pbs.twimg.com/media/DgFlXE9WkAEcqu2.jpg,815999031163912192,Pozitron
Tue Jun 19 22:22:11 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238633394177,2,Whale Shark,http://pbs.twimg.com/media/DgFlXE5WkAE_W9e.jpg,815999031163912192,Pozitron
Tue Jun 19 22:22:11 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238675402752,3,Whale Shark,http://pbs.twimg.com/media/DgFlXFDXkAAVZVB.jpg,815999031163912192,Pozitron
Tue Jun 19 22:22:11 +0000 2018,RT @jonblissart: @DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238696325120,4,Whale Shark,http://pbs.twimg.com/media/DgFlXFIW0AACf7O.jpg,815999031163912192,Pozitron
Tue Jun 19 22:20:36 +0000 2018,@DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238650171393,1,Whale Shark,http://pbs.twimg.com/media/DgFlXE9WkAEcqu2.jpg,3049542780,Jon Bliss
Tue Jun 19 22:20:36 +0000 2018,@DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238633394177,2,Whale Shark,http://pbs.twimg.com/media/DgFlXE5WkAE_W9e.jpg,3049542780,Jon Bliss
Tue Jun 19 22:20:36 +0000 2018,@DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238675402752,3,Whale Shark,http://pbs.twimg.com/media/DgFlXFDXkAAVZVB.jpg,3049542780,Jon Bliss
Tue Jun 19 22:20:36 +0000 2018,@DuckDraw Whale shark! https://t.co/vbRCiC9wsK,,[],1009199238696325120,4,Whale Shark,http://pbs.twimg.com/media/DgFlXFIW0AACf7O.jpg,3049542780,Jon Bliss
Tue Jun 19 22:14:08 +0000 2018,RT @zooanimalspics: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/Hbbr8Qz75E,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,810192642663292928,石秀
Tue Jun 19 22:12:29 +0000 2018,"RT @artluno: Pedro Roldan Molina (ペドロ・ロルダン・モリーナ)

スペインのアーティスト。
風情ある情景を色彩豊かに描いています。
https://t.co/IiMxCroFTT https://t.co/3yj492e4qg",,[],1009196351777792001,1,Whale Shark,http://pbs.twimg.com/media/DgFivChV4AEuR6J.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 22:12:29 +0000 2018,"RT @artluno: Pedro Roldan Molina (ペドロ・ロルダン・モリーナ)

スペインのアーティスト。
風情ある情景を色彩豊かに描いています。
https://t.co/IiMxCroFTT https://t.co/3yj492e4qg",,[],1009196351777730560,2,Whale Shark,http://pbs.twimg.com/media/DgFivChU8AAO7g9.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 22:12:29 +0000 2018,"RT @artluno: Pedro Roldan Molina (ペドロ・ロルダン・モリーナ)

スペインのアーティスト。
風情ある情景を色彩豊かに描いています。
https://t.co/IiMxCroFTT https://t.co/3yj492e4qg",,[],1009196351802912768,3,Whale Shark,http://pbs.twimg.com/media/DgFivCnVMAA4oZJ.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 22:12:29 +0000 2018,"RT @artluno: Pedro Roldan Molina (ペドロ・ロルダン・モリーナ)

スペインのアーティスト。
風情ある情景を色彩豊かに描いています。
https://t.co/IiMxCroFTT https://t.co/3yj492e4qg",,[],1009196351773478914,4,Whale Shark,http://pbs.twimg.com/media/DgFivCgUEAIwoXH.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 22:08:36 +0000 2018,RT @gudetama_sanrio: ミント好きな人嫌いな人の論争に巻き込まれがち…　#ペパーミントの日 https://t.co/5YcmPYzk5m,,[{u'tag': u'ペパーミントの日'}],1009173988910592000,1,Whale Shark,http://pbs.twimg.com/media/DgFOZWWUcAAv-mS.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 22:08:25 +0000 2018,"RT @umetsuta_bungu: ブルーつながりでもう一つ。美しいカードが入荷いたしました！
星空と宇宙の柄が箔押しされています。ロケットとUFOがかわいいです！(n) https://t.co/yiXDQzAzRm",,[],1001755377698914304,1,Whale Shark,http://pbs.twimg.com/media/DebzNV-UwAAmOzS.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 22:08:17 +0000 2018,RT @hiroshisj: 見頃を迎えた八重咲のあじさい「万華鏡」。まるで砂糖菓子のような、繊細な美しさです(^O^) https://t.co/B65gnasXkw,,[],1008869139618779137,1,Whale Shark,http://pbs.twimg.com/media/DgA5IyPU0AEfeC7.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 22:08:17 +0000 2018,RT @hiroshisj: 見頃を迎えた八重咲のあじさい「万華鏡」。まるで砂糖菓子のような、繊細な美しさです(^O^) https://t.co/B65gnasXkw,,[],1008869186079109121,2,Whale Shark,http://pbs.twimg.com/media/DgA5LfUVMAE4u5V.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 22:08:17 +0000 2018,RT @hiroshisj: 見頃を迎えた八重咲のあじさい「万華鏡」。まるで砂糖菓子のような、繊細な美しさです(^O^) https://t.co/B65gnasXkw,,[],1008869261714919424,3,Whale Shark,http://pbs.twimg.com/media/DgA5P5FUEAAnV5h.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 22:08:17 +0000 2018,RT @hiroshisj: 見頃を迎えた八重咲のあじさい「万華鏡」。まるで砂糖菓子のような、繊細な美しさです(^O^) https://t.co/B65gnasXkw,,[],1008869298893287424,4,Whale Shark,http://pbs.twimg.com/media/DgA5SDlU8AABoA4.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 22:08:09 +0000 2018,RT @fashionpressnet: [明日から開催] 銀座三越から七夕スイーツ - 銀箔を散りばめた羊羹や夏色菓子、天の川イメージの金平糖 - https://t.co/19iam5wYoW https://t.co/t0uJ8Xbc4z,,[],1008839297955332096,1,Whale Shark,http://pbs.twimg.com/media/DgAd_xYVAAAgAQH.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 22:03:31 +0000 2018,RT @tp27252479: ムーンマン、新しいカラーが出るようです。 https://t.co/KAAwTASlHn,,[],1008969711592194048,1,Whale Shark,http://pbs.twimg.com/media/DgCUm2CUwAATu9_.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 22:03:31 +0000 2018,RT @tp27252479: ムーンマン、新しいカラーが出るようです。 https://t.co/KAAwTASlHn,,[],1008969714574376961,2,Whale Shark,http://pbs.twimg.com/media/DgCUnBJVQAEsguK.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 22:03:31 +0000 2018,RT @tp27252479: ムーンマン、新しいカラーが出るようです。 https://t.co/KAAwTASlHn,,[],1008969717145407488,3,Whale Shark,http://pbs.twimg.com/media/DgCUnKuUEAA2p1O.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 22:03:21 +0000 2018,"RT @fashionpressnet: 小田急新宿店で「七夕スイーツ」限定発売、""星や天の川""がデザインされたケーキや和菓子など - https://t.co/DmPJpJnpbT https://t.co/VrvgqCZmj3",,[],1009012942392586240,1,Whale Shark,http://pbs.twimg.com/media/DgC77NUU8AA33Te.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 22:03:21 +0000 2018,"RT @fashionpressnet: 小田急新宿店で「七夕スイーツ」限定発売、""星や天の川""がデザインされたケーキや和菓子など - https://t.co/DmPJpJnpbT https://t.co/VrvgqCZmj3",,[],1009012950214926341,2,Whale Shark,http://pbs.twimg.com/media/DgC77qdUYAUposj.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 22:03:21 +0000 2018,"RT @fashionpressnet: 小田急新宿店で「七夕スイーツ」限定発売、""星や天の川""がデザインされたケーキや和菓子など - https://t.co/DmPJpJnpbT https://t.co/VrvgqCZmj3",,[],1009012952739926016,3,Whale Shark,http://pbs.twimg.com/media/DgC77z3U0AAVXIR.jpg,912342686408966144,🌼🌼🌼
Tue Jun 19 21:57:48 +0000 2018,RT @imagesl12: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/adRcrqW2gm,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,388751342,argo　アルゴ
Tue Jun 19 21:50:20 +0000 2018,RT @welcomet0nature: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/DyPb2dwzcf,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,36311611,elmiro anselmo
Tue Jun 19 21:46:47 +0000 2018,RT @welcomet0nature: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/DyPb2dwzcf,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,842699234638028801,Savy Alex
Tue Jun 19 21:46:26 +0000 2018,RT @zooanimalspics: Close encounter with a beautiful Whale Shark La Paz Baja California Sur https://t.co/Hbbr8Qz75E,,[],1008174773426323456,1,Whale Shark,http://pbs.twimg.com/media/Df3BnWmWAAAfHgb.jpg,1007917859870146561,Maneesh Thakur
